country,marketclass,pro_forma_gics_industry_group_name,weightchange,excessvolume,pricechangeeffective
MALAYSIA,EM,Energy,-0.000679,0.187685119,0
USA,DMSC,Diversified Financials,-0.000684,0.057265084,1.45
USA,DMSC,Health Care Equipment & Services,-0.000693,-0.628311492,-0.35
USA,DMSC,Software & Services,-0.000695,0.144835379,-1
USA,DMSC,Semiconductors & Semiconductor Equipment,-0.000704,0.154334727,0.49
TAIWAN,EMSC,Semiconductors & Semiconductor Equipment,-0.000704,-0.043556476,-2
BELGIUM,DMSC,Materials,-0.000707,-0.34868844,0.295
USA,DMSC,Energy,-0.000711,-0.004800089,2.01
AUSTRALIA,DM,Materials,-0.000711,-0.135821783,0.06
CHILE,EMSC,Real Estate,-0.000712,-0.287450044,42.8
JAPAN,DMSC,Retailing,-0.000713,-0.143621428,33
TAIWAN,EM,Consumer Durables & Apparel,-0.000714,-0.102884114,23.5
JAPAN,DMSC,Capital Goods,-0.000714,-0.129180982,-85
AUSTRALIA,DM,Food Beverage & Tobacco,-0.000714,0.212674631,0.03
KOREA,EMSC,Technology Hardware & Equipment,-0.000714,0.577797077,250
KOREA,EMSC,Materials,-0.000714,0.907654729,-7800
JAPAN,DMSC,Diversified Financials,-0.000714,-0.182103319,11
KOREA,EM,Insurance,-0.000714,0.172159321,-14000
JAPAN,DMSC,Capital Goods,-0.000714,0.159931892,-105
USA,DMSC,Capital Goods,-0.000714,0.275463263,-0.69
KOREA,EMSC,Health Care Equipment & Services,-0.000714,-0.112932659,-1000
JAPAN,DM,Consumer Durables & Apparel,-0.000714,0.186597018,35
INDONESIA,EMSC,Capital Goods,-0.000714,-0.618840253,40
TAIWAN,EMSC,Materials,-0.000714,-0.372720214,-0.2
JAPAN,DMSC,Capital Goods,-0.000714,0.370517753,-82
JAPAN,DMSC,Utilities,-0.000714,-0.106261419,-3
JAPAN,DM,Automobiles & Components,-0.000714,0.145814126,75.5
USA,DMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.000714,-0.349107322,2.98
USA,DMSC,Media,-0.000714,0.614593001,0.5
GERMANY,DMSC,Media,-0.000714,0.616995821,-0.022
JAPAN,DMSC,Energy,-0.000714,0.151472373,211
JAPAN,DMSC,Food Beverage & Tobacco,-0.000714,-0.038734656,31
JAPAN,DMSC,Food & Staples Retailing,-0.000714,0.185342858,88
JAPAN,DMSC,Capital Goods,-0.000714,0.496443571,-129
CHINA,EMSC,Capital Goods,-0.000714,-0.467245897,0.086
KOREA,EMSC,Diversified Financials,-0.000714,0.212658909,-50
USA,DMSC,Insurance,-0.000714,-0.013959606,-1.97
TAIWAN,EMSC,Materials,-0.000714,-0.5539452,-0.32
TAIWAN,EM,Banks,-0.000714,0.396150399,-0.05
AUSTRALIA,DM,Materials,-0.000714,0.325523461,0.21
USA,DMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.000714,0.834340608,2.05
TAIWAN,EM,Semiconductors & Semiconductor Equipment,-0.000714,0.775924261,-2.2
MALAYSIA,EMSC,Media,-0.000714,-0.186853484,0.125
HONG KONG,DMSC,Capital Goods,-0.000714,-0.2448305,-0.05
UNITED KINGDOM,DM,Real Estate,-0.000719,0.540597421,7
USA,DMSC,Materials,-0.000726,-0.304423836,0.25
USA,DM,Retailing,-0.000726,0.021285342,-0.16
USA,DMSC,Software & Services,-0.000726,-0.249551171,-0.41
KOREA,EMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.000728,2.092092432,-1460
USA,DMSC,Diversified Financials,-0.000746,-0.536101285,0
ITALY,DMSC,Retailing,-0.000757,-0.178923226,-0.18
TAIWAN,EMSC,Insurance,-0.000757,-0.897448899,-0.05
CANADA,DMSC,Capital Goods,-0.000765,-0.263239601,0.46
JAPAN,DMSC,Materials,-0.000769,-0.128024048,-15
KOREA,EMSC,Materials,-0.000769,-0.051944207,60
JAPAN,DM,Banks,-0.000769,0.024874594,12
SWITZERLAND,DMSC,Capital Goods,-0.000769,-0.009003583,3.5
JAPAN,DMSC,Retailing,-0.000769,-0.146030873,-28
JAPAN,DMSC,Automobiles & Components,-0.000769,-0.002741647,19
BRAZIL,EMSC,Capital Goods,-0.000769,0.158053615,3.15
JAPAN,DMSC,Food Beverage & Tobacco,-0.000769,0.126877144,8
KOREA,EMSC,Diversified Financials,-0.000769,1.09807771,-280
JAPAN,DM,Automobiles & Components,-0.000769,0.102015181,180
KOREA,EM,Retailing,-0.000769,0.074383889,-5000
FRANCE,DM,Automobiles & Components,-0.000769,0.071275084,5.18
SWEDEN,DMSC,Diversified Financials,-0.000769,0.317036932,7.5
JAPAN,DMSC,Software & Services,-0.000769,-0.095793744,-106
JAPAN,DMSC,Materials,-0.000769,-0.154199276,-13
SWEDEN,DMSC,Capital Goods,-0.000769,0.2638029,-6
TAIWAN,EM,Banks,-0.000769,0.018177945,-0.02
TAIWAN,EMSC,Automobiles & Components,-0.000769,-0.049496114,0.6
JAPAN,DMSC,Software & Services,-0.000769,-0.053444592,-5
USA,DMSC,Media,-0.000769,-0.162825097,-2.15
USA,DMSC,Food Beverage & Tobacco,-0.000769,0.256420167,-1.25
JAPAN,DMSC,Capital Goods,-0.000769,0.249487989,76
JAPAN,DMSC,Materials,-0.000769,0.104817877,13
SOUTH AFRICA,EM,Insurance,-0.000769,0.514783014,65
MALAYSIA,EMSC,Insurance,-0.000769,0.607904564,0.12
KOREA,EMSC,Media,-0.000769,0.836704562,200
THAILAND,EMSC,Insurance,-0.000769,0.436344459,-0.05
USA,DM,Food Beverage & Tobacco,-0.000784,0.174804844,-0.43
USA,DMSC,Capital Goods,-0.000786,0.140309518,-1.4
SINGAPORE,DMSC,Real Estate,-0.000792,0.244019772,-0.005
CANADA,DMSC,Technology Hardware & Equipment,-0.000797,0.753385028,-0.66
USA,DMSC,Retailing,-0.000806,0.151291594,2.37
CANADA,DMSC,Real Estate,-0.000811,0.343349497,0.1
THAILAND,EM,Technology Hardware & Equipment,-0.000816,-0.062648559,-3.5
EGYPT,EMSC,Real Estate,-0.000818,-0.276516995,-1.46
CHINA,EM,Automobiles & Components,-0.00082,0.229690331,-1.8
KOREA,EMSC,Health Care Equipment & Services,-0.000823,0.077301242,0
USA,DM,Diversified Financials,-0.000826,0.013654171,1.38
JAPAN,DMSC,Software & Services,-0.000833,0.331708346,4
JAPAN,DMSC,Diversified Financials,-0.000833,-0.358577632,93
TAIWAN,EMSC,Insurance,-0.000833,-0.30097078,0
INDIA,EM,Media,-0.000833,-0.063137789,10.7
JAPAN,DMSC,Capital Goods,-0.000833,0.332832814,-59
BRAZIL,EMSC,Materials,-0.000833,-0.32042099,-2.55
USA,DMSC,Software & Services,-0.000833,0.054522753,0.1
JAPAN,DMSC,Capital Goods,-0.000833,0.027919842,60
UNITED KINGDOM,DM,Diversified Financials,-0.000833,-0.094777254,67
GERMANY,DMSC,Semiconductors & Semiconductor Equipment,-0.000833,-0.072941102,-4.62
ITALY,DMSC,Insurance,-0.000833,-0.090218538,0.512
JAPAN,DMSC,Retailing,-0.000833,-0.191153404,75
MALAYSIA,EMSC,Real Estate,-0.000833,-0.305877886,-0.09
JAPAN,DMSC,Capital Goods,-0.000833,0.072283725,-100
HONG KONG,DM,Real Estate,-0.000833,0.470074278,-1.8
USA,DMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.000833,0.208955695,22.3
MALAYSIA,EM,Banks,-0.000833,0.227878904,0.26
JAPAN,DMSC,Technology Hardware & Equipment,-0.000833,0.049595026,45
TAIWAN,EMSC,Diversified Financials,-0.000833,-0.368816399,-0.05
CANADA,DMSC,Materials,-0.000833,-0.461850199,-0.54
JAPAN,DMSC,Capital Goods,-0.000833,-0.097238973,30
HONG KONG,DMSC,Real Estate,-0.000833,-0.288952233,0.02
JAPAN,DMSC,Capital Goods,-0.000833,0.070997021,-50
TAIWAN,EM,Real Estate,-0.000833,-0.145854372,1.7
KOREA,EMSC,Diversified Financials,-0.000833,0.398028511,-30
JAPAN,DMSC,Commercial & Professional Services,-0.000843,0.423198255,141
CANADA,DMSC,Energy,-0.00085,-0.140193302,0.84
USA,DMSC,Real Estate,-0.00089,0.005803398,-0.05
MALAYSIA,EMSC,Real Estate,-0.000895,-0.150577142,-0.03
SWITZERLAND,DMSC,Diversified Financials,-0.000898,-0.302408066,-2.5
CHINA,EMSC,Consumer Services,-0.000905,0.383770971,2.5771
USA,DMSC,Consumer Services,-0.000907,0.278235769,12.52
USA,DMSC,Insurance,-0.000907,0.041109327,-0.21
POLAND,EMSC,Telecommunication Services,-0.000907,-0.168662995,0.22
INDIA,EMSC,Consumer Services,-0.000909,0.322762559,110.55
CHINA,EM,Retailing,-0.000909,-0.381533591,0
JAPAN,DMSC,Food & Staples Retailing,-0.000909,-0.011198944,35
MALAYSIA,EMSC,Capital Goods,-0.000909,-0.336593942,0.025
TAIWAN,EM,Banks,-0.000909,0.096340648,-0.05
ISRAEL,DMSC,Software & Services,-0.000909,-0.092666445,390
INDIA,EMSC,Capital Goods,-0.000909,-0.42163996,15
TAIWAN,EM,Materials,-0.000909,0.384817958,-0.1
SPAIN,DMSC,Media,-0.000909,-0.097524868,0.055
MALAYSIA,EMSC,Real Estate,-0.000909,-0.414577326,0.06
TAIWAN,EMSC,Semiconductors & Semiconductor Equipment,-0.000909,0.876380543,-0.4
HONG KONG,DMSC,Health Care Equipment & Services,-0.000909,0.762038449,0.37
UNITED KINGDOM,DMSC,Banks,-0.000909,-0.001540653,-1.6
KOREA,EMSC,Insurance,-0.000909,0.136322337,-150
KOREA,EMSC,Capital Goods,-0.000909,-0.578473829,-295
JAPAN,DMSC,Retailing,-0.000909,-0.108589394,46
SOUTH AFRICA,EMSC,Capital Goods,-0.000909,0.128704858,160
ISRAEL,DMSC,Software & Services,-0.000909,0.203631581,93
JAPAN,DMSC,Materials,-0.000909,0.561626934,-46
CHINA,EMSC,Real Estate,-0.000909,0.167354916,-0.32
JAPAN,DMSC,Retailing,-0.000909,1.062935685,120
SOUTH AFRICA,EMSC,Food Beverage & Tobacco,-0.000909,0.387983112,158
CHINA,EMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.000909,0.191385275,-2.75
CHINA,EMSC,Consumer Services,-0.000909,-0.415040284,0.08
USA,DM,Consumer Services,-0.000918,-0.026032232,-0.48
USA,DMSC,Retailing,-0.000919,-0.225809361,0.53
USA,DMSC,Energy,-0.000924,-0.16666595,1.28
USA,DMSC,Consumer Services,-0.000924,0.397353363,13.65
USA,DMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.000924,0.033493155,1.32
USA,DMSC,Media,-0.000951,-0.15187613,-1.57
USA,DMSC,Software & Services,-0.00096,-0.121227384,0.3
SOUTH AFRICA,EMSC,Real Estate,-0.000966,0.631035103,40
USA,DMSC,Banks,-0.000967,-0.20150714,0.3
USA,DMSC,Retailing,-0.000968,0.030353249,0.3
USA,DM,Software & Services,-0.000972,0.08663716,-0.65
INDIA,EMSC,Consumer Durables & Apparel,-0.000979,0.102037236,33.3
SWEDEN,DMSC,Capital Goods,-0.00098,-0.045069367,5.3
SWEDEN,DMSC,Consumer Durables & Apparel,-0.000981,-0.023905276,0.3
NEW ZEALAND,DMSC,Food Beverage & Tobacco,-0.000987,-0.506094698,0.07
MALAYSIA,EMSC,Real Estate,-0.000988,0.713664301,0.03
USA,DMSC,Real Estate,-0.000988,0.379025079,0.04
UNITED KINGDOM,DMSC,Materials,-0.000999,0.020492309,38.75
USA,DM,Capital Goods,-0.000999,-0.354273713,0.23
UNITED KINGDOM,DMSC,Retailing,-0.000999,0.403546433,-8.5
KOREA,EMSC,Semiconductors & Semiconductor Equipment,-0.001,0.284391719,5
KOREA,EMSC,Capital Goods,-0.001,-0.005082758,750
JAPAN,DMSC,Capital Goods,-0.001,-0.218325903,3
JAPAN,DMSC,Capital Goods,-0.001,0.166109905,-200
ITALY,DMSC,Diversified Financials,-0.001,0.600487627,-0.5
CHINA,EMSC,Capital Goods,-0.001,-0.509724205,0.04
CHINA,EMSC,Transportation,-0.001,0.063597893,0.56
UNITED KINGDOM,DMSC,Energy,-0.001,0.579194128,-2.75
HONG KONG,DMSC,Real Estate,-0.001,-0.049776419,-0.08
JAPAN,DMSC,Food & Staples Retailing,-0.001,0.29112389,-175
KOREA,EMSC,Insurance,-0.001,0.292194741,-300
USA,DMSC,Commercial & Professional Services,-0.001,0.321181403,0.44
INDIA,EMSC,Banks,-0.001,-0.128836232,14.75
HONG KONG,DM,Real Estate,-0.001,-0.165624088,-0.91
CANADA,DMSC,Materials,-0.001,-0.31939689,0.14
AUSTRALIA,DM,Consumer Services,-0.001,-0.180739078,0.1
GERMANY,DMSC,Health Care Equipment & Services,-0.001,-0.374376758,-0.266
BRAZIL,EMSC,Real Estate,-0.001,0.602150548,2.7
BELGIUM,DMSC,Diversified Financials,-0.001,-0.138297248,3.5
CHINA,EMSC,Real Estate,-0.001,0.167297035,0.1
USA,DMSC,Technology Hardware & Equipment,-0.001,-0.337935203,0.14
USA,DMSC,Software & Services,-0.001,-0.024062192,-2.13
AUSTRALIA,DM,Retailing,-0.001,0.312212856,0.05
USA,DM,"Pharmaceuticals, Biotechnology & Life Sciences",-0.001,0.066709542,2.12
UNITED KINGDOM,DMSC,Consumer Durables & Apparel,-0.001,0.184520478,-0.015
CHINA,EM,Real Estate,-0.001,0.895597662,-1.02
CANADA,DMSC,Materials,-0.001,-0.314344656,-0.64
EGYPT,EMSC,Consumer Durables & Apparel,-0.001,-0.607327278,0.15
RUSSIA,EMSC,Transportation,-0.001,-0.135093479,-4.45
MALAYSIA,EMSC,Materials,-0.001,0.457235345,0.4
KOREA,EM,Commercial & Professional Services,-0.001,0.09192862,-4000
FRANCE,DM,Real Estate,-0.001,0.125820011,0.42
TURKEY,EMSC,Real Estate,-0.001,-0.105113232,-0.04
INDONESIA,EM,Real Estate,-0.001,-0.058193804,15
USA,DMSC,Capital Goods,-0.001004,-0.133998798,1.38
USA,DMSC,Retailing,-0.001006,-0.219066581,1.19
USA,DMSC,Retailing,-0.00102,0.031092449,-4.55
USA,DMSC,Diversified Financials,-0.001026,1.110170806,-0.55
JAPAN,DMSC,Real Estate,-0.001028,0.550168124,0
USA,DMSC,Diversified Financials,-0.00103,-0.139304064,-0.76
UNITED KINGDOM,DMSC,Real Estate,-0.001038,-0.16578238,-10
USA,DMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.001041,-0.280382881,-0.41
AUSTRALIA,DM,Real Estate,-0.001053,-0.080566183,-0.01
SWEDEN,DMSC,Capital Goods,-0.001053,-0.431357775,0.25
CANADA,DMSC,Retailing,-0.001053,0.019974466,1.7
CANADA,DMSC,Consumer Durables & Apparel,-0.001053,0.090786741,1.96
TAIWAN,EMSC,Technology Hardware & Equipment,-0.001053,-0.218134387,0.5
USA,DMSC,Software & Services,-0.001053,0.346836907,0.35
USA,DM,Consumer Services,-0.001055,-0.230812284,11.98
USA,DM,"Pharmaceuticals, Biotechnology & Life Sciences",-0.001063,-0.215016002,7.13
USA,DMSC,Real Estate,-0.001067,-0.154416599,2.9
BELGIUM,DM,Food & Staples Retailing,-0.001092,0.162527007,-1.335
AUSTRALIA,DM,Commercial & Professional Services,-0.001094,-0.390023414,0.28
USA,DM,Media,-0.0011,0.541809908,-5.36
JAPAN,DMSC,Food & Staples Retailing,-0.001104,-0.020647297,-360
JAPAN,DMSC,Banks,-0.001107,0.053375017,245
JAPAN,DMSC,Diversified Financials,-0.001111,-0.010931715,-1
HONG KONG,DM,Real Estate,-0.001111,0.356271714,-0.45
MALAYSIA,EM,Telecommunication Services,-0.001111,0.048033389,0.16
KOREA,EMSC,Capital Goods,-0.001111,-0.462221451,850
TURKEY,EMSC,Capital Goods,-0.001111,-0.528473682,0.21
PHILIPPINES,EM,Telecommunication Services,-0.001111,0.417772153,-49
POLAND,EMSC,Real Estate,-0.001111,-0.306716004,0.19
CHINA,EMSC,Retailing,-0.001111,-0.036630636,0.16
KOREA,EMSC,Energy,-0.001111,0.339997838,-5000
JAPAN,DMSC,Retailing,-0.001111,-0.067562964,17
JAPAN,DMSC,Retailing,-0.001111,-0.060996545,-29
USA,DMSC,Food & Staples Retailing,-0.001111,0.256058673,2.4
CHINA,EM,Banks,-0.001111,0.577375284,-0.1
MALAYSIA,EMSC,Diversified Financials,-0.001111,-0.111720436,-0.06
MALAYSIA,EMSC,Materials,-0.001111,-0.379712435,0.47
SPAIN,DMSC,Materials,-0.001111,-0.146159051,-0.77
JAPAN,DMSC,Media,-0.001111,0.046175816,35
USA,DMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.001111,1.414303404,-44.25
JAPAN,DMSC,Consumer Services,-0.001111,2.209093404,-87
AUSTRALIA,DM,Food Beverage & Tobacco,-0.001111,-0.41763548,0.32
ITALY,DMSC,Real Estate,-0.001111,0.53130662,0.0135
NETHERLANDS,DMSC,Commercial & Professional Services,-0.001111,0.049965611,1.03
JAPAN,DMSC,Technology Hardware & Equipment,-0.001111,0.564198082,55
ITALY,DMSC,Capital Goods,-0.001111,0.159186042,0.1
INDIA,EM,Food Beverage & Tobacco,-0.001111,0.715303985,-112.9
RUSSIA,EMSC,Retailing,-0.001111,-0.49232595,-1.6
HONG KONG,DMSC,Retailing,-0.001111,-0.07460287,0.74
FRANCE,DMSC,Consumer Durables & Apparel,-0.001111,-0.143555338,1.31
USA,DMSC,Health Care Equipment & Services,-0.001111,0.263843577,0.16
MALAYSIA,EMSC,Household & Personal Products,-0.001111,1.377817736,0.34
KOREA,EMSC,Materials,-0.001111,0.68355383,-5350
JAPAN,DMSC,Capital Goods,-0.001111,-0.030810351,-50
JAPAN,DMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.001111,0.144075618,-169
JAPAN,DMSC,Commercial & Professional Services,-0.001111,-0.163635297,-85
THAILAND,EMSC,Technology Hardware & Equipment,-0.001111,0.223250479,-0.1
KOREA,EMSC,Semiconductors & Semiconductor Equipment,-0.001111,0.889899868,50
CHINA,EMSC,Consumer Services,-0.001117,-0.295459954,-0.03
CHINA,EMSC,Consumer Durables & Apparel,-0.001127,-0.502429637,0
JAPAN,DMSC,Capital Goods,-0.001175,0.169075528,-38
JAPAN,DM,Consumer Durables & Apparel,-0.001176,-0.078666491,26
UNITED KINGDOM,DM,Consumer Services,-0.001176,0.486520967,-8
USA,DMSC,Media,-0.001176,0.018851341,-50.22
USA,DMSC,Capital Goods,-0.001176,0.309298706,4.23
KOREA,EMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.001176,0.716430043,150
FINLAND,DMSC,Capital Goods,-0.001176,-0.149477246,0
TAIWAN,EMSC,Capital Goods,-0.001176,0.19196981,-7.9
CHINA,EM,Food Beverage & Tobacco,-0.001181,0.057528435,-0.07
CANADA,DM,Diversified Financials,-0.0012,-0.091383354,1.42
HONG KONG,DMSC,Real Estate,-0.001225,0.118266335,-0.001
USA,DMSC,Capital Goods,-0.001239,0.056338493,1.94
HONG KONG,DMSC,Real Estate,-0.001245,-0.370619681,-0.4
INDIA,EMSC,Diversified Financials,-0.001246,0.281523461,-5.2
USA,DMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.001247,0.201783132,-0.58
CANADA,DM,Diversified Financials,-0.00125,-0.423726958,0.2
ITALY,DM,Insurance,-0.00125,-0.08496121,0.15
CHINA,EMSC,Transportation,-0.00125,0.552256334,0.03
INDIA,EM,Transportation,-0.00125,0.236304477,17.2
CHINA,EMSC,Media,-0.00125,0.080943025,0.035
MALAYSIA,EMSC,Automobiles & Components,-0.00125,1.098183705,0.08
JAPAN,DMSC,Food & Staples Retailing,-0.00125,-0.423007646,-20
TAIWAN,EMSC,Technology Hardware & Equipment,-0.00125,0.296448487,-2
TAIWAN,EMSC,Capital Goods,-0.00125,-0.332717119,-0.7
JAPAN,DM,Health Care Equipment & Services,-0.00125,-0.344015551,6
JAPAN,DMSC,Capital Goods,-0.00125,0.230753599,-26
CHINA,EMSC,Real Estate,-0.00125,-0.043369568,0.01
CHINA,EMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.00125,0.128625016,-0.21
POLAND,EMSC,Materials,-0.00125,0.190949912,0.41
CHINA,EMSC,Real Estate,-0.00125,0.377713252,-0.27
CHINA,EMSC,Technology Hardware & Equipment,-0.00125,-0.369806732,0.127
KOREA,EMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.00125,-0.103413838,-1350
JAPAN,DM,Capital Goods,-0.00125,0.283154112,145
ITALY,DMSC,Banks,-0.00125,-0.096466429,0.016
ITALY,DMSC,Capital Goods,-0.00125,0.065565045,0.154
DENMARK,DMSC,Insurance,-0.00125,-0.024583821,1.5
SPAIN,DMSC,Capital Goods,-0.00125,0.211373387,0.374
KOREA,EMSC,Retailing,-0.00125,0.313351157,-4900
KOREA,EMSC,Insurance,-0.00125,0.400082449,0
JAPAN,DMSC,Technology Hardware & Equipment,-0.00125,0.249407965,7
MALAYSIA,EMSC,Software & Services,-0.00125,-0.192494543,0.1
JAPAN,DM,"Pharmaceuticals, Biotechnology & Life Sciences",-0.00125,0.359001761,890
TAIWAN,EMSC,Capital Goods,-0.00125,0.74303526,-1.6
SINGAPORE,DMSC,Capital Goods,-0.00125,-0.529089438,0.045
USA,DMSC,Banks,-0.001333,0.322827457,1.1
GREECE,EM,Banks,-0.001333,0.302975698,0.036
GERMANY,DMSC,Real Estate,-0.001333,0.095460004,0.49
KOREA,EMSC,Capital Goods,-0.001333,-0.043889181,-400
JAPAN,DMSC,Consumer Durables & Apparel,-0.001333,0.279923126,154
JAPAN,DMSC,Capital Goods,-0.001333,-0.071457488,200
BRAZIL,EM,Insurance,-0.001355,0.247189619,0.34
USA,DMSC,Insurance,-0.001375,0.241930299,-0.25
KOREA,EMSC,Capital Goods,-0.001382,0.821288169,-400
HONG KONG,DM,Capital Goods,-0.001428,0.161766561,1.21
INDIA,EMSC,Media,-0.001428,0.210465951,13.1
CHINA,EMSC,Consumer Durables & Apparel,-0.001429,0.011019176,0.32
FRANCE,DMSC,Real Estate,-0.001429,0.236226384,-0.58
CHINA,EMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.001429,0.970393609,-0.01
INDONESIA,EMSC,Energy,-0.001429,0.320340942,-50
KOREA,EMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.001429,0.635366821,-3800
ISRAEL,DM,"Pharmaceuticals, Biotechnology & Life Sciences",-0.001429,-0.127079474,8.68
PORTUGAL,DMSC,Materials,-0.001429,0.010973853,-0.145
SINGAPORE,DMSC,Software & Services,-0.001429,0.495172354,0.01
SWITZERLAND,DMSC,Capital Goods,-0.001429,0.176729688,-0.15
SPAIN,DMSC,Software & Services,-0.001429,-0.021012668,-0.1
HONG KONG,DMSC,Utilities,-0.001429,-0.300801736,0.02
JAPAN,DMSC,Food Beverage & Tobacco,-0.001429,0.057175152,3
INDONESIA,EM,Telecommunication Services,-0.001429,0.211183481,160
MALAYSIA,EM,Real Estate,-0.001429,-0.100723311,0.05
TAIWAN,EMSC,Technology Hardware & Equipment,-0.001429,-0.510517715,0.5
ISRAEL,DMSC,Food & Staples Retailing,-0.001429,-0.17326204,-102
MALAYSIA,EMSC,Real Estate,-0.001429,-0.214867785,0.14
NORWAY,DMSC,Diversified Financials,-0.001429,-0.038868642,10
USA,DMSC,Consumer Durables & Apparel,-0.001429,0.20298378,0.75
CHINA,EMSC,Real Estate,-0.001429,-0.226438504,0.68
JAPAN,DMSC,Capital Goods,-0.001429,0.885138961,335
SPAIN,DMSC,Media,-0.001429,0.806523897,0.591
MEXICO,EM,Transportation,-0.001429,-0.434259431,10.74
CHINA,EMSC,Materials,-0.001429,-0.38369863,-0.04
NETHERLANDS,DM,Media,-0.001444,0.140889314,0.655
CHINA,EM,Software & Services,-0.001481,1.14629675,-11.09
USA,DMSC,Banks,-0.001496,0.016567502,0.42
INDONESIA,EM,Telecommunication Services,-0.001497,0.436651478,-125
AUSTRALIA,DM,Health Care Equipment & Services,-0.0015,-0.027143887,0.09
USA,DMSC,Real Estate,-0.001501,0.292322085,-0.71
CHINA,EMSC,Materials,-0.001502,-0.271890901,0.16
CHINA,EMSC,Consumer Services,-0.001527,0.55512378,0.04
SINGAPORE,DMSC,Real Estate,-0.001528,0.384377173,0.02
AUSTRALIA,DM,Household & Personal Products,-0.001529,0.309530403,0.19
USA,DMSC,Semiconductors & Semiconductor Equipment,-0.001531,-0.650992873,0.34
CANADA,DMSC,Diversified Financials,-0.001538,-0.171833125,0.11
BELGIUM,DMSC,Health Care Equipment & Services,-0.001538,-0.308611107,0.96
JAPAN,DMSC,Materials,-0.001538,0.088821923,65
SPAIN,DMSC,Telecommunication Services,-0.001538,-0.015404981,-0.63
CHINA,EMSC,"Pharmaceuticals, Biotechnology & Life Sciences",-0.001552,-0.151029524,0.08
MALAYSIA,EMSC,Real Estate,-0.001561,-0.347383102,0
USA,DMSC,Banks,-0.001577,0.079801181,1.55
GERMANY,DMSC,Automobiles & Components,-0.001579,0.053991173,4.04
JAPAN,DMSC,Technology Hardware & Equipment,-0.001579,0.40291812,48
CANADA,DM,Food Beverage & Tobacco,-0.001629,0.441843825,-0.5
CHINA,EMSC,Materials,-0.001655,-0.540368097,-0.1
BRAZIL,EMSC,Food Beverage & Tobacco,-0.001657,-0.091822306,1.39
SINGAPORE,DMSC,Real Estate,-0.00166,-0.122947117,-0.015
CHINA,EMSC,Consumer Durables & Apparel,-0.001666,-0.601748221,-0.01
KOREA,EM,Diversified Financials,-0.001667,0.499487687,-700
BRAZIL,EMSC,Transportation,-0.001667,-0.34056211,0.93
INDIA,EMSC,Food Beverage & Tobacco,-0.001667,-0.544347596,14.8
RUSSIA,EM,Utilities,-0.001667,-0.243284524,0.1048
KOREA,EMSC,Transportation,-0.001667,0.146749065,-3950
SINGAPORE,DM,Food Beverage & Tobacco,-0.001667,0.023824372,0.28
SWITZERLAND,DMSC,Semiconductors & Semiconductor Equipment,-0.001667,-0.211714357,1.29325
UNITED KINGDOM,DMSC,Food & Staples Retailing,-0.001667,-0.338675797,-3
KOREA,EMSC,Transportation,-0.001667,0.510370048,-6300
INDONESIA,EMSC,Health Care Equipment & Services,-0.001667,-0.033253944,1050
INDIA,EMSC,Consumer Durables & Apparel,-0.001667,-0.129376531,-8.35
ITALY,DMSC,Consumer Durables & Apparel,-0.001667,-0.186559557,-0.55
INDIA,EMSC,Materials,-0.001667,-0.218026583,174.8
CHINA,EMSC,Consumer Services,-0.001667,0.244679235,-0.01
INDIA,EMSC,Automobiles & Components,-0.001667,0.000710265,3.25
